142.282557	164	20
105.423998	141	18
148.475716	132	18
112.064345	156	12
127.060888	168	15
198.155816	161	22
87.524757	158	12
144.980393	164	15
172.113104	175	19
170.052276	150	18
167.780788	168	18
157.477706	173	24
170.732199	169	17
181.561427	163	17
157.126755	154	17
82.080031	158	11
131.170730	167	18
99.696526	171	13
149.108518	161	16
113.110519	156	13
164.728925	183	20
105.833736	160	13
79.970143	156	10
164.550195	158	17
205.346017	153	21
174.147196	143	24
172.187937	160	18
111.028216	153	13
129.284088	155	15
141.672526	163	20
107.692833	154	13
69.491358	139	9
122.619279	159	15
113.960241	159	18
191.866294	151	19
126.341403	154	15
130.932333	147	19
180.598578	163	19
190.026616	156	17
130.937424	179	18
70.872705	156	12
172.044599	155	22
188.146701	162	23
149.183201	167	17
132.306814	159	12
97.508163	153	16
245.527990	136	17
107.654616	161	15
272.445257	140	19
136.433965	171	14
187.905885	146	18
154.745799	161	21
164.376673	158	15
205.916148	130	16
137.254349	142	20
114.541660	141	11
155.538198	164	16
108.978713	177	15
110.494186	157	13
81.118998	160	13
102.717743	162	14
201.973085	124	18
171.849918	136	19
165.882706	156	19
140.177253	158	16
149.592473	164	19
148.481253	182	17
167.881283	117	17
177.777616	140	20
144.803249	145	18
115.868242	142	16
224.776701	137	20
86.526809	143	13
218.246952	124	21
224.319763	163	22
141.407654	162	17
115.747290	152	15
60.919409	154	10
304.339788	131	27
89.556596	132	11
178.671300	157	20
166.056507	147	24
104.492390	155	16
221.571107	150	22
150.639533	156	23
215.752827	125	18
138.637995	156	17
239.457083	150	23
126.085146	167	15
87.465365	181	16
56.984067	147	12
114.677955	152	18
120.502991	146	16
136.765648	154	15
191.416860	140	21
254.962502	139	21
95.393811	154	14
177.299902	156	17
110.075360	120	14
89.086855	158	9
140.464829	136	21
87.227553	160	10
197.556096	129	18
62.934293	159	9
107.039519	157	15
110.015954	143	14
177.912946	119	20
79.930589	185	17
110.944198	181	14
183.596173	147	23
174.227370	167	16
87.392752	143	16
129.638442	172	18
62.674502	146	12
86.582385	165	10
94.800585	158	17
138.986051	157	18
84.789453	174	13
263.945692	158	24
98.529688	172	17
86.277067	157	10
153.728616	148	14
217.653700	136	22
182.437100	116	20
91.846655	166	14
206.151883	142	19
77.994774	158	15
207.919425	119	19
119.869105	166	16
130.088138	170	15
150.246996	165	15
154.930011	164	20
137.611251	159	19
93.496210	157	16
87.471269	160	16
143.207923	170	18
97.577440	177	17
129.398923	115	18
158.638359	154	15
80.574392	148	11
93.280584	143	15
132.934723	169	19
48.984153	164	9
83.171932	155	14
144.271005	169	17
264.044672	141	18
134.150342	160	21
107.518277	162	11
317.352466	127	22
259.823480	145	22
171.340397	149	20
174.946655	152	16
170.662917	155	19
98.996991	167	10
137.610037	149	15
104.868853	147	12
110.689810	161	18
289.322111	134	22
164.497382	137	17
130.113133	153	15
165.697678	160	24
148.462313	164	18
148.851959	171	19
75.914185	147	14
191.165726	149	19
92.845425	154	11
115.833744	166	18
163.563444	149	16
111.019591	176	19
119.779760	148	17
94.118702	148	15
187.705823	164	17
176.335608	163	19
106.984957	154	14
271.985482	144	23
230.280104	127	24
196.795773	133	22
106.694329	144	16
318.940479	128	21
65.053944	160	11
265.402556	153	23
176.529327	161	19
153.246634	163	20
59.895397	158	11
63.571338	175	9
152.553296	173	16
168.708802	171	15
156.532279	147	20
97.509402	149	17
144.522449	163	18
99.132133	182	14
230.598678	156	23
188.877561	160	22
119.918310	145	16
232.405616	136	22
91.039791	160	14
87.069029	165	13
162.547031	145	18
52.117722	150	8
200.466242	109	17
115.988736	154	17
101.436358	175	15
90.430549	175	14
126.730900	157	14
95.493840	143	14
149.358511	159	19
177.419383	160	22
272.797582	141	19
123.048812	171	13
251.312993	154	20
77.993808	156	13
103.251790	156	17
171.587931	156	22
104.322727	155	13
201.727845	173	27
291.560002	136	22
93.860952	164	13
135.488168	118	19
122.466425	168	19
282.477584	133	22
181.421338	158	17
121.177985	164	14
125.891220	157	16
151.445836	179	18
193.099092	166	20
136.110750	150	15
184.215982	147	17
131.678377	132	15
104.424808	150	15
127.575484	164	18
183.699739	157	24
151.270935	166	19
76.558842	156	11
94.551745	150	17
173.686747	144	18
57.596802	174	8
154.268270	178	16
121.245451	147	17
157.144978	158	19
177.218777	152	23
151.798526	166	15
253.922233	154	28
100.364629	145	14
55.254771	148	8
139.002197	152	19
228.897712	145	22
126.407455	175	18
179.918265	163	17
325.735903	123	24
113.412765	159	20
94.905520	175	14
83.823650	162	10
25.824888	172	5
153.426847	163	20
163.114156	163	16
222.945931	142	22
166.967270	138	21
92.294701	157	15
86.363113	164	13
144.640724	155	18
123.881294	154	13
120.141228	167	18
140.076793	153	15
123.585328	170	17
334.844116	127	24
69.153704	147	15
182.185325	152	17
159.943212	136	18
170.112605	155	17
182.197974	148	23
97.155644	162	15
199.792059	154	23
242.680230	136	24
127.060186	165	17
83.447687	148	15
123.582880	168	16
91.107793	154	14
207.177212	158	20
168.338563	190	18
94.917576	170	14
108.407300	145	16
201.735376	151	23
77.414691	172	12
236.704936	151	22
120.881355	145	14
121.911753	167	18
144.206737	176	20
72.615413	151	13
117.054073	151	14
216.784331	139	22
65.989667	139	10
102.662455	154	13
83.519021	164	14
255.719478	122	21
141.934515	150	16
165.389289	173	16
84.213393	164	15
115.839625	172	17
274.232858	137	26
58.591008	167	10
164.105625	152	20
218.270716	126	22
84.498564	152	12
89.692002	165	13
133.273733	154	13
306.343667	123	26
80.244901	132	12
123.373195	172	13
112.358362	157	14
272.118273	123	20
127.100088	170	16
146.923232	163	16
129.701833	170	14
134.044258	148	14
114.673051	162	17
131.001926	170	15
157.258024	145	17
50.413138	179	10
144.002888	151	17
78.056401	166	11
202.603311	123	18
119.497199	162	18
171.036779	170	16
110.012114	147	17
120.221256	147	16
191.082029	154	16
119.749576	156	15
182.240829	159	17
188.068371	166	20
120.082785	149	16
121.644482	167	16
138.804606	168	16
178.662470	167	19
149.742925	170	17
107.966973	143	15
214.155747	142	17
198.107475	131	25
112.452170	147	9
155.521544	180	18
184.875346	155	17
106.286645	179	12
85.270756	146	12
136.502180	162	13
195.941013	157	20
128.046773	157	17
158.582972	152	15
139.863942	120	20
99.202512	165	15
175.217476	149	22
126.611976	153	14
104.382934	150	14
65.336042	136	11
123.011983	163	12
140.350916	143	15
233.029726	157	27
123.146763	167	17
190.995032	141	17
113.044856	149	17
154.744602	150	18
211.333800	149	25
142.943835	143	21
98.336994	171	16
66.864574	159	9
164.784100	168	20
112.824098	121	17
106.564391	149	15
116.387437	162	17
121.213986	159	19
87.676533	148	14
173.595583	149	20
173.852642	117	21
190.260286	185	23
150.520601	149	20
80.666330	146	10
101.545459	146	12
161.376216	152	16
262.535103	123	21
139.906239	171	21
70.411889	158	11
273.644444	119	23
91.250628	163	14
146.119937	163	19
113.462450	156	17
101.630296	167	15
161.959837	117	19
149.347880	134	19
156.927454	162	19
109.882096	150	13
157.931340	158	18
71.732768	175	13
167.154684	171	19
159.896636	174	21
96.444305	170	12
95.870238	160	14
57.606758	157	8
202.740392	144	21
128.262460	152	16
96.255980	157	14
164.897602	159	15
210.766018	144	21
70.808148	154	10
134.045009	150	15
166.484971	119	25
174.514535	174	20
87.748362	164	16
156.027718	174	19
173.968895	124	19
215.567726	128	22
177.544403	164	23
110.052613	150	12
330.065912	135	26
325.720413	141	28
312.361363	129	21
135.568124	179	20
122.831013	153	15
100.064116	150	15
239.596346	135	21
114.716867	159	16
119.464276	141	15
72.463319	173	13
63.858483	172	11
115.980930	148	12
138.436556	167	15
54.362204	165	9
179.479067	148	20
151.433962	154	17
85.531923	171	11
222.836102	156	19
160.387640	166	20
132.647454	165	14
57.101453	157	11
305.777913	129	27
114.700912	173	18
165.984725	149	21
75.152400	168	13
120.991258	161	16
186.607301	163	19
75.429976	158	11
44.562661	159	7
221.620228	150	18
125.799077	161	14
120.421488	160	16
89.806053	135	13
131.504485	151	17
95.241199	148	17
94.259895	150	15
237.144023	138	23
60.136127	186	8
65.351826	147	7
233.580582	148	20
211.667887	128	23
178.435297	167	20
213.410939	129	19
202.799612	156	24
104.718986	146	16
239.466933	127	17
113.703094	143	16
220.798989	154	22
179.866414	123	22
112.028701	153	16
248.300280	144	25
341.679471	138	25
201.060588	161	20
97.273863	166	15
214.445263	160	23
193.291301	119	19
138.221432	167	16
87.084916	151	13
100.298359	148	13
139.949448	116	15
210.260722	127	19
252.594849	124	17
162.880146	157	21
121.553757	128	18
77.992646	167	11
153.543970	175	20
175.651462	149	21
100.477122	154	16
87.477023	135	14
191.907593	145	19
129.405874	155	14
65.242324	189	10
56.819797	163	7
250.643346	152	21
74.768977	171	12
322.451181	133	26
112.969053	155	15
175.180084	150	18
144.206858	116	20
144.732704	111	17
211.026379	150	17
165.163348	161	19
155.679745	160	20
158.776919	152	20
195.698012	134	14
285.622200	145	25
140.189526	140	15
199.956735	153	18
80.298391	147	13
251.834644	131	20
144.494208	164	14
69.666529	165	14
146.293727	163	14
270.936313	154	24
89.905017	156	14
106.901893	151	11
133.090729	158	17
180.176067	168	21
150.245578	161	18
122.466296	158	16
307.029033	142	21
148.254486	158	18
135.897083	151	14
149.019554	163	10
179.486429	164	21
139.635999	145	14
28.136720	169	8
80.225633	154	13
121.963209	167	16
352.296497	125	21
214.411440	125	15
55.710168	157	10
125.426951	163	14
139.156615	172	15
75.738313	147	10
130.175319	165	17
123.368351	160	14
89.699851	149	12
297.975648	150	22
105.838201	151	12
125.863629	142	18
170.602403	167	21
168.468128	158	21
122.343298	168	15
144.798195	171	17
89.173696	146	12
189.849302	145	20
191.311772	164	18
77.127516	146	14
210.805437	170	23
204.079320	164	17
135.259188	156	19
139.732587	160	21
229.019487	135	24
151.553752	162	19
96.627147	149	13
74.755123	147	13
199.633044	153	17
129.912897	172	13
48.033420	154	12
128.238040	142	14
112.942122	149	12
229.305979	139	18
163.474565	159	19
78.748026	134	15
200.369498	145	19
196.107065	136	15
109.521742	149	13
108.388152	152	15
88.888111	154	12
68.300434	170	13
75.399409	157	10
190.148659	165	22
132.121908	176	18
234.597881	157	27
184.674281	154	18
76.439079	156	12
151.410075	151	16
137.004217	177	18
115.611186	147	17
102.676078	166	11
110.735935	180	13
112.293573	157	15
114.362685	137	14
141.071851	160	17
95.230275	161	13
172.855786	153	17
45.866211	168	12
149.517049	162	18
126.874212	152	20
200.547283	143	22
149.740989	158	14
206.069502	148	22
114.436991	155	15
235.768655	140	20
71.639754	149	10
107.182684	163	11
115.684564	146	12
183.025961	161	21
112.417666	150	14
136.164963	161	21
70.304102	175	12
184.950792	159	20
159.794635	176	13
172.978064	156	17
64.575033	170	10
106.450342	138	17
107.687204	149	17
111.984603	158	17
201.812971	157	23
141.372948	145	17
364.801518	136	21
75.775223	141	13
71.563112	174	15
104.830608	149	11
160.201037	144	18
149.806472	148	22
100.383912	160	14
129.146144	146	17
129.704757	146	14
136.543663	163	16
118.386458	168	18
96.299498	165	14
164.176447	150	19
193.930590	154	24
147.044823	166	19
88.656823	165	10
199.313404	121	21
193.568455	152	20
151.678998	151	19
166.795129	163	20
138.638562	169	15
121.173275	170	15
246.208500	162	25
226.633174	148	21
178.070093	129	20
113.060515	150	15
135.599863	163	16
192.916735	154	17
138.250931	144	24
80.584845	174	13
170.324339	173	16
110.680732	160	17
147.138860	146	17
181.223104	156	18
174.802180	153	20
119.683205	122	17
164.619004	138	24
173.704588	150	22
84.321538	164	11
173.894286	140	25
178.025649	179	20
87.738817	154	12
273.963048	147	20
72.391428	158	9
124.286029	159	13
159.891254	157	17
142.623647	152	16
203.209471	145	21
58.665376	162	9
210.493859	126	24
174.812986	163	20
178.861981	160	20
167.752408	158	18
278.595493	125	22
121.254246	169	16
208.707154	168	23
135.207572	165	15
160.094419	149	15
163.460058	164	15
150.898018	145	14
147.296039	146	15
108.891041	154	16
56.979113	152	11
142.148510	152	14
58.445343	185	11
88.529991	174	13
131.455600	141	20
122.845830	136	18
168.550087	168	16
110.175471	160	16
115.066598	140	19
219.466026	157	18
192.694823	123	18
187.246279	153	19
53.895031	163	7
136.790497	151	15
134.847467	156	16
152.226822	164	19
64.908480	165	10
127.883719	157	22
307.294874	132	20
186.190815	159	24
145.202166	147	15
140.499663	152	19
155.226254	165	18
149.462422	145	17
348.520433	136	21
73.765568	153	14
183.464824	151	16
183.610684	170	22
121.087768	149	20
188.776190	157	19
137.457226	169	16
97.891811	165	11
129.425278	131	15
198.029097	163	22
182.124619	158	20
146.782560	172	16
193.339605	163	19
171.266825	163	19
328.199363	132	25
115.169824	144	15
124.906524	177	13
166.708785	164	17
98.767971	150	15
157.453665	162	19
149.641116	170	17
101.987294	164	14
77.529961	167	9
157.401471	149	17
71.363554	165	11
176.080800	143	18
129.896243	147	17
99.717793	144	13
121.176874	148	15
202.063132	149	22
180.136151	149	21
108.804363	156	15
188.856731	168	20
147.177992	130	20
82.112039	163	13
80.136509	150	13
108.770215	142	14
84.116787	141	9
125.104499	144	18
193.039156	145	19
101.865661	158	13
97.859330	166	18
304.863988	127	26
88.408496	171	14
212.983147	157	20
69.767656	162	11
102.075580	153	14
202.937815	131	19
28.934051	142	6
100.542600	152	13
100.622747	166	16
71.883168	146	12
147.284091	169	16
52.989012	155	11
151.314773	119	18
117.965275	143	16
155.692574	144	17
236.243425	138	23
145.570918	151	19
138.185455	151	19
202.529278	155	21
185.140230	120	20
235.169116	126	23
138.910115	159	16
95.408243	158	10
308.254427	135	23
151.802722	136	18
184.161873	121	18
135.924276	169	22
151.826504	166	25
174.749446	156	22
213.512308	148	13
124.618064	157	14
218.584097	156	19
90.151206	139	13
193.588802	132	20
215.084546	160	23
38.609946	145	7
160.453561	149	22
134.657493	161	16
186.638963	169	18
258.662205	126	23
309.290618	134	23
63.029154	167	9
147.090175	120	20
137.439895	150	16
129.422357	164	20
82.597073	158	13
107.504730	146	13
167.013183	156	17
145.480394	162	19
118.691438	163	14
61.674166	176	7
272.833686	133	19
118.275171	152	13
74.296388	157	10
172.818654	154	14
110.319366	165	16
111.926134	157	18
150.622914	159	15
149.511741	157	17
96.420108	169	13
172.122923	162	17
110.147065	159	12
135.475570	157	17
248.123294	160	19
143.894012	156	20
255.645204	141	24
247.605957	137	20
133.623070	144	14
157.740144	150	23
148.416315	157	17
81.813607	140	13
70.203163	156	12
269.632622	134	21
156.988634	166	21
136.232745	148	17
190.898005	165	22
59.812367	144	9
178.555265	160	22
81.884199	155	11
66.945812	173	15
136.597633	146	20
101.287072	166	15
256.811273	155	26
250.471616	153	26
145.152947	156	19
79.009655	144	12
72.696726	156	12
125.209908	161	14
121.075028	160	19
105.985888	171	14
112.461543	151	15
154.974353	159	17
73.171696	155	12
201.950269	152	21
134.595921	142	16
158.121991	165	19
248.798470	134	20
121.093794	154	15
279.338999	136	15
103.758053	138	15
97.145360	152	10
139.794520	154	14
220.576652	113	24
148.894276	157	23
85.893939	146	13
159.565658	131	18
136.303460	159	19
248.940546	133	26
77.893900	175	11
135.423942	147	13
246.317639	132	21
93.624063	147	13
155.450961	146	19
309.662383	137	20
138.600141	163	14
62.091370	168	9
183.395867	141	21
176.742453	150	21
129.392985	148	13
131.473438	166	19
236.493420	162	24
143.674099	147	15
137.783273	151	15
211.071510	153	17
124.118626	161	21
232.394410	127	19
259.682976	167	23
163.999368	157	18
63.784206	172	9
57.532510	177	13
115.437274	156	11
292.426338	150	20
123.050030	180	18
57.309022	182	9
60.448422	156	9
170.148093	161	22
259.281323	128	18
90.333822	157	14
167.190671	145	19
188.331639	174	19
123.115337	163	15
192.363350	159	21
139.412497	127	15
71.632307	157	10
137.383705	167	15
174.691647	123	21
165.195439	157	16
50.968242	149	8
125.383780	142	14
101.868443	142	10
163.502557	141	18
259.374743	126	24
181.265946	167	22
195.586430	156	23
114.917590	167	14
101.672024	165	15
128.964919	161	14
64.180786	153	13
124.586881	146	14
60.211807	152	13
322.206683	127	24
136.393529	146	21
68.034507	154	12
139.795909	179	13
217.984788	123	18
209.639921	162	23
86.995428	180	12
97.810466	164	17
151.353062	146	19
239.690884	120	19
249.448790	131	18
123.500854	166	13
82.354508	159	10
312.193382	136	23
142.245214	148	17
133.859383	149	15
68.451296	163	12
121.136419	147	12
81.009479	170	13
94.588975	174	15
87.144624	146	10
81.879249	155	11
74.052218	156	10
119.236344	156	15
139.034539	157	17
195.452138	146	19
117.940467	156	15
112.302958	157	16
121.810658	149	19
180.466145	171	18
133.847825	182	14
93.183774	160	14
109.382416	143	18
115.358742	167	16
104.873167	165	16
160.592225	141	17
87.284089	181	14
132.179465	152	20
198.515116	125	22
90.185153	157	15
149.768969	153	20
126.709947	155	15
83.747265	155	11
97.922304	179	13
92.845661	161	14
107.085975	141	17
174.051323	184	22
183.275455	153	24
90.647561	146	15
185.754108	120	18
155.705736	144	23
87.274624	153	13
212.719391	133	20
126.987500	152	14
260.203802	134	20
167.100871	160	22
113.825564	158	15
84.502034	146	11
84.542716	145	9
158.846605	118	20
116.875212	154	11
124.365519	144	16
166.041652	153	21
217.282868	122	19
188.220935	152	20
138.163781	132	19
188.206174	142	16
102.778174	164	13
185.252537	162	23
83.500634	154	11
241.040018	134	22
86.858625	170	14
142.316633	150	14
120.412199	167	15
105.807487	141	12
143.400458	147	18
139.323983	164	17
73.925788	158	14
158.019446	167	18
190.132340	156	19
168.993304	147	18
82.384626	148	9
224.248625	130	21
224.314096	163	21
121.817817	164	15
166.050793	145	20
138.709675	161	18
184.713847	153	16
175.550530	150	17
159.963478	176	16
100.052508	152	18
41.736918	151	9
159.201968	161	15
74.564789	159	7
111.817709	175	15
209.187764	129	21
187.797110	172	16
127.103696	151	15
191.211426	144	15
183.009608	126	22
216.984807	131	19
133.569870	135	16
90.944873	175	12
151.237274	147	16
141.215549	158	17
161.308128	155	17
86.218255	164	12
157.892760	169	17
228.460784	119	24
159.487296	148	20
97.228345	172	15
53.884223	166	10
49.561418	165	9
258.403735	151	28
167.206261	152	17
109.917469	155	17
93.735469	159	9
103.232684	161	16
116.303551	153	17
155.713950	140	21
163.956275	155	16
87.108448	179	10
180.804474	147	20
69.567941	172	14
131.160430	180	17
256.768463	168	20
65.583049	159	10
100.772646	169	13
94.076218	152	12
108.352629	149	16
149.537551	157	18
76.323982	173	16
178.739538	169	18
59.505396	149	10
81.410132	159	14
145.556945	163	14
164.258944	150	19
146.626943	162	16
73.400888	161	14
198.422633	141	17
81.567627	172	14
171.059161	157	20
176.431651	144	18
126.125966	151	19
170.926000	161	18
168.989090	166	20
169.174124	153	19
162.537951	135	19
87.190739	160	11
114.120458	165	14
189.020180	144	20
118.902827	141	18
226.836710	137	20
227.965176	155	22
145.041145	152	20
182.379516	149	19
112.894209	173	13
92.031011	170	10
101.439942	153	17
105.371703	163	12
124.490448	147	16
128.677943	152	13
259.669341	135	21
93.196567	160	14
57.328292	143	9
155.409605	144	16
70.130681	152	11
171.892000	163	15
98.145854	150	16
175.916922	145	21
108.257110	151	13
130.223918	161	17
156.505040	171	16
183.170412	136	19
87.129424	158	10
73.407155	168	13
127.680870	147	16
103.642712	156	11
124.375593	149	13
146.413460	140	21
166.476594	140	24
115.139437	152	14
74.404609	158	10
102.021403	153	12
162.342154	152	19
183.729746	167	19
150.451769	163	17
117.088424	160	16
76.807984	148	7
141.339031	163	18
190.979939	149	26
179.451721	185	21
209.686910	149	20
207.064114	160	22
187.584686	157	20
150.058327	154	17
170.406167	167	17
115.807512	174	17
127.931573	159	15
105.224185	157	15
193.602074	152	23
175.513400	139	22
142.460323	149	16
139.982413	177	17
146.677183	145	15
84.569196	164	8
209.681886	152	21
107.408346	150	16
154.252502	157	20
86.246948	151	14
150.005750	171	14
120.696845	159	16
143.012826	142	20
141.062617	118	19
78.989208	150	15
144.763708	149	14
104.271254	162	13
89.191856	155	13
92.045500	161	10
137.397139	153	16
58.216789	161	9
157.350456	157	18
208.781383	127	24
148.671556	155	17
149.599099	154	21
170.916681	150	11
250.481661	130	26
94.604432	165	16
109.111333	152	12
72.160759	156	10
234.562264	143	22
69.290113	150	9
119.357670	142	16
129.013238	155	18
67.864252	142	11
124.573504	173	21
236.829736	160	28
209.674910	148	17
67.282891	161	10
159.396530	154	16
181.466886	156	19
89.929355	165	13
99.005075	152	17
161.290262	151	23
169.168248	177	18
59.994457	179	8
110.363283	163	15
146.566201	181	16
99.905099	160	15
96.545291	157	13
189.508869	165	19
63.765426	163	9
124.703284	171	18
115.807733	179	13
124.852925	183	19
123.125998	155	15
268.853499	129	23
141.785456	161	18
105.312665	145	13
162.696931	163	19
121.773036	150	19
106.750092	161	15
100.967394	151	17
99.175705	164	17
187.969614	145	19
106.718044	160	15
120.659131	161	16
130.791085	147	13
154.842229	160	16
140.022283	158	17
120.870673	163	14
117.168172	156	10
145.347054	172	19
182.971066	172	18
71.334674	159	12
130.305732	165	12
115.370173	168	17
207.223905	164	24
126.600199	166	21
177.570540	146	23
174.049094	174	20
86.799551	135	13
99.075335	173	14
176.648653	138	23
145.330766	159	18
134.947019	160	16
74.071243	160	15
85.886894	151	12
89.800873	167	12
78.796817	139	14
285.896255	155	23
134.758393	119	17
186.233177	156	14
107.576978	132	16
235.210565	138	20
70.862202	141	14
93.581660	157	11
186.268191	165	20
234.737344	143	20
84.237781	166	14
165.633764	165	12
158.048730	130	17
73.948860	182	10
244.960485	135	14
77.284916	160	11
289.071044	144	18
142.752548	158	24
146.410042	168	19
72.288524	165	10
117.753436	144	15
156.000018	169	20
97.387163	144	12
150.361782	139	22
107.969234	162	14
227.948617	123	22
112.581634	152	14
206.804620	150	20
90.811996	164	12
290.058216	121	20
95.340786	184	10
125.413860	146	10
80.469697	160	13
189.144514	126	21
110.777467	154	17
151.596487	156	18
157.785185	165	21
129.147658	164	18
187.754092	147	20
93.225768	167	9
128.717918	165	16
154.694137	161	17
119.528169	149	17
80.089810	164	13
117.567435	142	11
172.816538	166	21
178.829018	126	19
143.401038	158	17
134.325797	176	19
185.129397	144	21
137.417954	146	16
122.380228	156	16
85.470676	157	13
199.436249	145	16
117.697909	153	13
144.322150	140	17
82.993462	182	11
58.496546	165	9
119.249172	152	14
77.872982	187	13
69.655755	173	10
53.966386	147	11
117.951813	170	17
191.398778	165	21
131.622550	174	15
120.828639	168	17
149.877502	116	22
150.383052	148	16
90.970107	149	13
70.108911	153	11
126.365967	167	16
95.889662	161	14
83.204631	165	13
183.250700	156	23
124.861532	149	15
174.719369	184	20
105.817567	168	15
93.125567	143	16
193.896591	163	17
192.615811	150	24
107.852712	144	15
196.687518	150	21
130.112806	182	16
134.697801	162	15
85.179877	141	13
240.845675	164	20
218.759258	172	20
143.936953	165	20
60.242238	169	11
93.541473	169	14
73.191247	157	11
174.584479	147	19
116.255850	150	16
229.283457	156	23
217.061083	152	19
272.922572	125	18
111.168778	172	13
107.837539	151	14
158.880561	155	17
173.015609	164	19
139.593201	152	16
205.186517	165	21
114.051292	149	17
243.321252	159	24
208.750024	147	21
193.254508	146	20
114.214273	161	15
113.019111	155	13
140.090558	137	18
142.644654	154	16
276.299445	126	26
232.859176	125	22
226.332108	149	23
62.249512	155	9
94.046427	157	15
87.645343	148	15
320.837808	132	25
199.863695	154	21
156.553868	153	15
215.044234	152	20
149.557174	160	17
106.524850	146	11
50.946066	160	12
145.924008	155	21
177.365146	148	20
70.089548	155	10
147.880254	167	14
133.006636	140	18
89.757383	161	14
143.693360	155	19
200.281290	150	21
89.566224	169	11
163.208118	129	16
73.957476	153	13
145.784905	164	19
122.067039	164	16
119.186694	170	20
164.174165	141	20
115.837858	160	17
157.346818	165	19
234.023404	155	21
103.162415	138	17
115.902232	152	13
174.012792	152	13
200.789138	164	18
135.947823	147	21
176.386411	152	17
106.752821	159	14
141.877236	156	17
149.234454	140	15
89.883132	165	12
102.309571	137	14
125.418842	155	13
47.327745	147	8
151.266325	156	15
216.415561	133	21
221.092770	171	21
138.694844	157	13
58.683460	157	10
109.471701	170	13
104.194991	166	15
87.050161	167	11
237.558797	133	22
137.253487	147	21
253.585975	122	23
169.316058	144	17
109.114397	151	14
158.000232	147	17
74.871115	149	11
135.154597	154	16
167.440517	166	14
211.000356	152	21
192.597361	124	18
200.694179	178	17
101.118336	168	14
171.090474	124	19
162.244735	137	20
98.509806	152	14
137.343108	163	16
204.864414	161	24
76.048673	165	13
176.723090	163	19
112.701463	166	14
89.687593	147	12
91.575559	149	11
212.173221	148	18
114.832749	153	21
247.963469	134	19
144.962763	153	18
180.092235	176	18
104.591954	152	19
108.168298	154	12
164.139860	176	20
65.979500	145	10
232.855563	133	23
142.537870	160	22
66.711601	154	11
189.624064	145	19
47.836795	144	6
155.707273	139	19
108.827020	167	18
115.029251	150	11
121.283507	153	16
83.917993	177	13
76.088491	153	9
119.835854	158	19
174.702361	149	19
182.831821	158	21
63.038289	146	10
75.010342	151	13
148.644696	176	14
119.632101	151	13
103.871190	158	16
82.313871	151	13
299.584008	139	21
53.049813	150	14
180.709782	161	23
109.323538	138	18
107.115825	150	14
140.207005	156	17
92.609069	168	14
207.861054	143	22
24.632722	160	7
161.788784	134	20
116.764710	159	15
175.630392	153	14
119.643409	165	16
102.792863	147	14
130.626540	156	19
96.540326	171	12
212.979703	158	21
150.574730	151	16
148.158263	154	14
97.922167	172	15
125.507303	165	15
114.148151	161	13
56.288189	148	10
221.997388	165	26
116.615779	159	16
87.577178	158	13
168.589143	134	18
